Customer ID,Recency,Frequency,Monetary,R Score,F Score,M Score,RFM Score,Customer Segment,Recommendation
17265.0,139,2,562.9,3,2,2,322,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17266.0,3,5,517.73,5,4,2,542,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17267.0,128,2,317.62,3,2,2,322,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17268.0,108,11,1733.8899999999999,3,5,4,354,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17269.0,386,1,537.46,2,1,2,212,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17270.0,470,2,604.4,1,2,3,123,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17271.0,737,1,210.39,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17272.0,43,5,2144.53,4,4,4,444,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17273.0,425,1,141.12,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17274.0,36,2,577.38,4,2,2,422,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17275.0,384,1,114.52,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17276.0,400,2,451.34000000000003,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17277.0,228,2,1065.3500000000001,2,2,3,223,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17278.0,242,2,271.24,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17279.0,58,1,187.82999999999998,4,2,1,421,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17280.0,439,1,118.85999999999999,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17281.0,375,6,797.8499999999999,2,4,3,243,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17282.0,131,5,2339.66,3,4,4,344,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17283.0,379,1,188.46,2,2,1,221,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17284.0,61,11,2328.22,3,5,4,354,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17285.0,629,2,428.34,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17286.0,22,3,395.48,4,3,2,432,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17287.0,27,23,4095.71,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17288.0,10,11,2499.98,5,5,4,554,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17289.0,32,11,2069.89,4,5,4,454,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17290.0,4,8,1501.44,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17291.0,309,1,550.8000000000001,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17292.0,473,2,271.75,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17293.0,9,17,3774.23,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17294.0,670,2,467.78999999999996,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17295.0,29,3,556.95,4,3,2,432,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17296.0,731,1,338.13,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17297.0,18,1,131.78,5,2,1,521,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17298.0,102,6,952.52,3,4,3,343,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17299.0,12,6,1016.08,5,4,3,543,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17300.0,391,2,393.64,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17301.0,22,2,330.43,4,2,2,422,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17302.0,15,6,1119.93,5,4,3,543,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17303.0,362,1,250.04,2,2,1,221,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17304.0,535,1,111.5,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17305.0,649,1,2135.46,1,2,4,124,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17306.0,11,23,9751.77,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17307.0,366,15,3225.67,2,5,5,255,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17308.0,394,2,4511.76,2,2,5,225,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17309.0,96,3,330.59000000000003,3,3,2,332,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17310.0,388,2,1025.1,2,2,3,223,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17311.0,79,7,3490.66,3,4,5,345,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17312.0,139,3,644.3,3,3,3,333,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17313.0,18,2,2288.13,5,2,4,524,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17314.0,25,22,4514.7,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17315.0,1,49,9558.55,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17316.0,421,1,124.45,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17317.0,47,5,2524.02,4,4,4,444,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17318.0,726,1,164.28,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17319.0,670,1,29.1,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17320.0,101,6,2895.77,3,4,5,345,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17321.0,9,6,1741.18,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17322.0,377,7,900.64,2,4,3,243,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17323.0,16,14,1553.51,5,5,4,554,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17324.0,18,13,2148.87,5,5,4,554,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17325.0,281,3,609.5699999999999,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17326.0,409,2,321.95,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17327.0,410,2,152.35,2,2,1,221,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17328.0,674,1,104.7,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17329.0,15,5,1004.4300000000001,5,4,3,543,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17330.0,23,4,423.8,4,3,2,432,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17331.0,124,1,175.2,3,2,1,321,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17332.0,529,5,838.27,1,4,3,143,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17333.0,86,1,494.25,3,2,2,322,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17334.0,302,4,634.73,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17335.0,384,2,508.0,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17336.0,473,1,81.12,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17337.0,152,7,1944.32,3,4,4,344,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17338.0,18,20,12036.57,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17339.0,95,4,303.36,3,3,2,332,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17340.0,10,30,21411.64,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17341.0,157,5,1889.83,3,4,4,344,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17342.0,375,7,1155.8400000000001,2,4,3,243,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17343.0,356,6,1259.94,2,4,4,244,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17344.0,47,3,454.61,4,3,2,432,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17345.0,16,12,1484.3799999999999,5,5,4,554,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17346.0,4,27,5258.02,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17347.0,87,1,228.96,3,2,1,321,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17348.0,15,9,2476.41,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17349.0,180,5,852.25,3,4,3,343,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17350.0,9,8,1876.161,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17351.0,37,12,1988.23,4,5,4,454,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17352.0,697,1,36.25,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17353.0,130,7,3155.55,3,4,5,345,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17354.0,51,4,3143.46,4,3,5,435,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17355.0,387,1,285.11,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17356.0,312,5,946.47,2,4,3,243,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17357.0,25,2,388.14,4,2,2,422,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17358.0,304,5,866.05,2,4,3,243,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17359.0,12,2,284.46,5,2,2,522,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17360.0,18,7,1201.43,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17361.0,50,5,880.64,4,4,3,443,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17362.0,240,8,1010.54,2,4,3,243,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17363.0,396,3,940.86,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17364.0,1,31,11684.55,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17365.0,13,16,8205.83,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17366.0,393,3,1094.59,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17367.0,239,1,168.4,2,2,1,221,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17368.0,24,16,2213.24,4,5,4,454,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17369.0,456,1,979.1999999999999,1,2,3,123,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17370.0,73,4,446.18,3,3,2,332,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17371.0,18,6,662.55,5,4,3,543,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17372.0,41,31,4325.43,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17373.0,41,7,1167.5,4,4,3,443,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17374.0,219,4,711.21,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17375.0,191,5,632.95,3,4,3,343,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17376.0,71,4,453.64,3,3,2,332,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17377.0,24,91,17851.41,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17378.0,375,2,0.0,2,2,1,221,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17379.0,12,1,404.66,5,2,2,522,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17380.0,435,4,643.75,1,3,3,133,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17381.0,9,39,39999.19,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17382.0,66,8,902.28,3,4,3,343,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17383.0,5,2,309.99,5,2,2,522,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17384.0,20,3,507.55,4,3,2,432,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17385.0,15,1,261.11,5,2,2,522,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17386.0,8,7,2812.77,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17387.0,20,2,784.11,4,2,3,423,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17388.0,78,11,2691.57,3,5,4,354,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17389.0,1,77,54587.03,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17390.0,421,1,149.3,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17391.0,164,2,508.8,3,2,2,322,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17392.0,307,3,626.56,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17393.0,411,2,381.15,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17394.0,220,1,203.86999999999998,2,2,1,221,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17395.0,509,1,97.5,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17396.0,40,16,8529.6,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17397.0,23,3,1233.18,4,3,4,434,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17398.0,115,3,653.38,3,3,3,333,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17399.0,541,1,-25111.09,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17400.0,127,8,4677.05,3,4,5,345,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17401.0,542,1,114.85,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17402.0,5,26,5047.08,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17403.0,37,2,400.57,4,2,2,422,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17404.0,5,28,46006.82,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17405.0,2,5,967.22,5,4,3,543,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17406.0,331,18,4592.1,2,5,5,255,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17407.0,412,1,552.9,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17408.0,164,4,164.89000000000001,3,3,1,331,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17409.0,185,10,7793.51,3,5,5,355,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17410.0,17,5,1214.72,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17411.0,13,9,1286.53,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17412.0,3,19,4384.98,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17413.0,405,2,560.14,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17414.0,44,6,2249.52,4,4,4,444,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17415.0,80,1,507.84,3,2,2,322,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17416.0,30,25,17221.47,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17417.0,549,1,164.18,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17418.0,43,3,670.0600000000001,4,3,3,433,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17419.0,12,20,6474.92,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17420.0,51,8,1074.53,4,4,3,443,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17421.0,387,3,1059.41,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17422.0,17,20,3341.65,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17423.0,46,5,1084.17,4,4,3,443,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17424.0,429,1,-176.96,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17425.0,20,2,759.17,4,2,3,423,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17426.0,5,17,7606.37,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17427.0,72,1,100.8,3,2,1,321,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17428.0,1,51,31238.06,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17429.0,121,7,1342.16,3,4,4,344,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17430.0,33,4,735.17,4,3,3,433,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17431.0,314,1,403.3,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17432.0,19,9,1751.39,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17433.0,89,2,569.96,3,2,2,322,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17434.0,3,9,2333.42,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17435.0,412,1,331.35,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17436.0,2,7,521.31,5,4,2,542,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17437.0,530,1,373.17,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17438.0,248,6,1412.6200000000001,2,4,4,244,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17439.0,656,1,325.74,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17440.0,148,6,314.26,3,4,2,342,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17441.0,733,1,293.35,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17442.0,30,23,4500.7,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17443.0,220,1,534.24,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17444.0,148,3,2940.04,3,3,5,335,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17445.0,631,1,-506.51,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17446.0,177,2,120.9,3,2,1,321,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17447.0,41,2,541.53,4,2,2,422,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17448.0,145,54,10192.73,3,5,5,355,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17449.0,3,14,4935.15,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17450.0,9,61,233579.38999999998,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17451.0,2,10,1648.95,5,5,4,554,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17452.0,604,1,-227.28,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17453.0,18,2,486.71999999999997,5,2,2,522,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17454.0,193,11,1532.64,2,5,4,254,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17455.0,204,1,131.7,2,2,1,221,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17456.0,366,2,1225.42,2,2,4,224,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17457.0,127,18,5799.01,3,5,5,355,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17458.0,16,2,529.58,5,2,2,522,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17459.0,44,2,657.3,4,2,3,423,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17460.0,79,21,2007.4,3,5,4,354,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17461.0,23,3,757.46,4,3,3,433,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17462.0,52,3,662.94,4,3,3,433,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17463.0,17,9,2537.91,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17464.0,159,4,879.74,3,3,3,333,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17465.0,426,9,2533.64,1,4,4,144,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17466.0,11,2,763.28,5,2,3,523,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17467.0,396,1,102.6,2,2,1,221,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17468.0,11,3,194.8,5,3,1,531,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17469.0,17,22,4958.34,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17470.0,45,11,2804.87,4,5,4,454,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17471.0,475,1,321.65000000000003,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17472.0,192,4,935.1,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17473.0,402,3,592.15,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17474.0,600,1,1047.0,1,2,3,123,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17475.0,80,1,194.37,3,2,1,321,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17476.0,394,4,446.51,2,3,2,232,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17477.0,613,5,1079.0,1,4,3,143,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17478.0,409,2,1272.8,2,2,4,224,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17479.0,633,1,389.26000000000005,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17480.0,74,3,896.72,3,3,3,333,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17481.0,4,5,1249.34,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17482.0,488,2,778.19,1,2,3,123,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17483.0,66,4,591.73,3,3,3,333,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17484.0,577,2,209.57,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17485.0,739,1,-29.55,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17486.0,262,1,396.87,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17487.0,729,1,160.55,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17488.0,642,1,336.5,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17489.0,59,2,376.64,4,2,2,422,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17490.0,1,13,2585.06,5,5,4,554,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17491.0,2,18,5964.12,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17492.0,249,3,1122.42,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17493.0,386,1,100.91000000000001,2,2,1,221,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17494.0,502,1,54.699999999999996,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17495.0,8,4,759.07,5,3,3,533,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17496.0,359,5,1385.89,2,4,4,244,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17497.0,391,2,287.25,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17498.0,76,1,272.22,3,2,2,322,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17499.0,290,3,1296.84,2,3,4,234,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17500.0,18,3,1138.0,5,3,3,533,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17501.0,221,2,288.6,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17502.0,10,4,689.1,5,3,3,533,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17503.0,3,2,558.96,5,2,2,522,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17504.0,207,19,9313.37,2,5,5,255,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17505.0,162,5,2435.48,3,4,4,344,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
17506.0,71,2,294.29,3,2,2,322,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17507.0,262,2,605.58,2,2,3,223,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17508.0,281,9,4546.78,2,4,5,245,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
17509.0,58,11,6100.74,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17510.0,25,2,514.56,4,2,2,422,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
17511.0,3,85,171885.98,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17512.0,29,20,5432.27,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
17513.0,73,3,1158.8,3,3,3,333,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
17514.0,129,2,542.83,3,2,2,322,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
